Customer ID;Age;Gender;Location;Subscription Status;Previous Purchases;Preferred Payment Method;Frequency of Purchases
1774;52;Male;Connecticut;No;38;Credit Card;Quarterly
7593;43;Male;Wyoming;No;34;Credit Card;Weekly
9297;32;Male;Delaware;No;30;Venmo;Weekly
4606;55;Male;Arkansas;No;45;Bank Transfer;Annually
2060;31;Male;Indiana;No;47;Bank Transfer;Annually
9640;45;Male;California;No;5;Credit Card;Monthly
1206;53;Male;Wyoming;No;50;Debit Card;Bi-Weekly
3836;24;Male;South Dakota;No;24;Bank Transfer;Bi-Weekly
5242;47;Male;West Virginia;No;15;Debit Card;Bi-Weekly
8148;63;Male;Tennessee;No;50;Cash;Weekly
3476;38;Male;Alaska;No;7;Credit Card;Monthly
7398;59;Male;South Dakota;No;10;Venmo;Fortnightly
4804;54;Male;Tennessee;No;38;PayPal;Bi-Weekly
7851;26;Male;Alabama;No;31;Venmo;Fortnightly
2948;68;Male;North Carolina;No;7;Venmo;Quarterly
1127;41;Male;Oklahoma;No;27;Venmo;Monthly
7679;68;Male;New York;No;45;Bank Transfer;Every 3 Months
8168;21;Male;Iowa;No;13;Cash;Annually
8857;32;Male;Alaska;No;33;Venmo;Annually
3190;20;Male;Alaska;No;25;Cash;Every 3 Months
2203;59;Male;Nebraska;No;5;PayPal;Monthly
3145;53;Male;Delaware;No;23;Cash;Quarterly
8075;66;Male;Texas;No;17;Bank Transfer;Weekly
8522;47;Male;Missouri;No;14;Cash;Weekly
8801;58;Male;Maine;No;28;Credit Card;Annually
5738;28;Male;Pennsylvania;No;19;Credit Card;Weekly
8090;68;Male;Missouri;No;31;Bank Transfer;Bi-Weekly
7177;60;Male;Mississippi;No;25;Cash;Bi-Weekly
9918;47;Male;Hawaii;No;4;Cash;Bi-Weekly
1588;18;Male;Texas;No;20;Bank Transfer;Weekly
1165;32;Male;South Dakota;No;37;Cash;Annually
2168;27;Male;New Jersey;No;28;Credit Card;Annually
5710;65;Male;Connecticut;No;6;Venmo;Weekly
5643;68;Male;Maryland;No;27;PayPal;Annually
6970;55;Male;Arizona;No;29;Credit Card;Fortnightly
7719;30;Male;Oklahoma;No;1;Cash;Annually
2927;24;Male;Utah;No;31;Credit Card;Annually
9809;57;Male;Arkansas;No;28;Cash;Quarterly
5901;23;Male;North Carolina;No;19;Bank Transfer;Quarterly
5828;69;Male;California;No;36;Venmo;Monthly
9964;60;Male;Colorado;No;28;Cash;Monthly
1197;25;Male;California;No;29;PayPal;Weekly
3233;18;Male;Vermont;No;9;Bank Transfer;Every 3 Months
5142;37;Male;Kansas;No;26;Credit Card;Every 3 Months
3706;61;Male;Ohio;No;7;Credit Card;Fortnightly
9132;41;Male;New Jersey;No;35;Debit Card;Weekly
6933;69;Male;Arizona;No;46;Credit Card;Every 3 Months
4648;32;Male;Arizona;No;8;Debit Card;Monthly
3750;60;Male;New Hampshire;No;50;Cash;Every 3 Months
7286;43;Male;Louisiana;No;37;Bank Transfer;Annually
2265;61;Male;Texas;No;99999;Credit Card;Fortnightly
8646;57;Male;Montana;No;16;PayPal;Bi-Weekly
5199;56;Male;New Hampshire;No;30;PayPal;Monthly
6985;66;Male;South Dakota;No;50;Venmo;Quarterly
6730;52;Male;Montana;No;5;Cash;Every 3 Months
3191;63;Male;North Carolina;No;15;Bank Transfer;Monthly
9670;50;Male;South Dakota;No;99999;Bank Transfer;Bi-Weekly
9967;21;Male;Maine;No;6;Venmo;Every 3 Months
7594;42;Male;Oklahoma;No;26;Debit Card;Annually
5514;40;Male;Nebraska;No;34;Credit Card;Every 3 Months
8748;67;Male;Illinois;No;37;Credit Card;Weekly
9694;35;Male;Colorado;No;28;Bank Transfer;Annually
8858;18;Male;Massachusetts;No;38;Cash;Fortnightly
5938;52;Male;Louisiana;No;2;Cash;Quarterly
9289;59;Male;Massachusetts;No;32;Cash;Bi-Weekly
4467;49;Male;West Virginia;No;30;Venmo;Bi-Weekly
9100;46;Male;Idaho;No;17;PayPal;Every 3 Months
9505;69;Male;Ohio;No;5;Debit Card;Bi-Weekly
1148;56;Male;Rhode Island;No;31;Cash;Bi-Weekly
8980;27;Male;Illinois;No;43;PayPal;Quarterly
9632;57;Male;New York;No;19;Venmo;Annually
9357;58;Male;Louisiana;No;32;Credit Card;Every 3 Months
9788;23;Male;California;No;5;Debit Card;Bi-Weekly
9112;19;Male;Washington;No;9;Bank Transfer;Quarterly
1156;40;Male;South Dakota;No;48;Credit Card;Weekly
1818;54;Male;Idaho;No;1;PayPal;Quarterly
6375;50;Male;North Dakota;No;20;Credit Card;Monthly
5823;69;Male;Washington;No;42;Cash;Annually
1775;42;Male;Alaska;No;45;PayPal;Bi-Weekly
8046;37;Male;Kansas;No;41;Cash;Monthly
8429;46;Male;Utah;No;36;Debit Card;Quarterly
7195;64;Male;Wyoming;No;10;Venmo;Annually
1941;20;Male;Maine;No;31;Venmo;Annually
8178;40;Male;Michigan;No;21;Credit Card;Quarterly
5534;64;Male;Illinois;No;16;Cash;Every 3 Months
7096;29;Male;Minnesota;No;18;PayPal;Every 3 Months
8184;20;Male;Massachusetts;No;20;Debit Card;Weekly
9978;43;Male;New Jersey;No;21;Bank Transfer;Annually
2630;60;Male;Kansas;No;23;Credit Card;Quarterly
2964;39;Male;Kentucky;No;20;PayPal;Weekly
1069;47;Male;Rhode Island;No;30;PayPal;Bi-Weekly
6650;19;Male;Illinois;No;33;Bank Transfer;Every 3 Months
1800;52;Male;Alabama;No;31;Debit Card;Monthly
3240;34;Male;Tennessee;No;48;Bank Transfer;Monthly
7618;25;Male;Massachusetts;No;28;Debit Card;Weekly
3553;43;Male;Texas;No;7;Cash;Every 3 Months
9751;55;Male;Nebraska;No;4;Debit Card;Weekly
6467;66;Male;Pennsylvania;No;49;Cash;Bi-Weekly
1007;41;Male;Virginia;No;22;Cash;Weekly
8005;47;Male;Vermont;No;39;Bank Transfer;Fortnightly
3396;51;Male;Oklahoma;No;45;PayPal;Every 3 Months
8422;44;Male;Maine;No;30;PayPal;Fortnightly
3968;18;Male;New Jersey;No;33;Credit Card;Bi-Weekly
1470;33;Male;Massachusetts;No;24;Cash;Bi-Weekly
7653;24;Male;New Jersey;No;11;Debit Card;Quarterly
1913;33;Male;Washington;No;13;Venmo;Every 3 Months
2784;61;Male;Arkansas;No;27;PayPal;Annually
2270;27;Male;West Virginia;No;99999;PayPal;Bi-Weekly
6000;46;Male;Delaware;No;39;Venmo;Quarterly
6606;38;Male;Texas;No;10;Debit Card;Annually
1697;63;Male;Texas;No;4;Credit Card;Quarterly
4935;47;Male;Mississippi;No;16;Cash;Weekly
5409;42;Male;Texas;No;34;Credit Card;Monthly
5709;41;Male;Virginia;No;11;Debit Card;Every 3 Months
4572;53;Male;New Hampshire;No;30;Debit Card;Fortnightly
3254;29;Male;Minnesota;No;40;Debit Card;Annually
7662;61;Male;Maryland;No;13;Credit Card;Annually
8486;69;Male;Vermont;No;28;Venmo;Every 3 Months
5225;51;Male;Kansas;No;49;Debit Card;Bi-Weekly
6365;24;Male;Idaho;No;23;Credit Card;Weekly
4671;24;Male;Montana;No;4;Bank Transfer;Quarterly
1494;70;Male;Oklahoma;No;17;PayPal;Fortnightly
8373;49;Male;California;No;24;PayPal;Fortnightly
9949;48;Male;Mississippi;No;21;Debit Card;Every 3 Months
5236;58;Male;California;No;17;Debit Card;Bi-Weekly
8329;32;Male;New York;No;22;Debit Card;Quarterly
3265;57;Male;Arizona;No;27;Cash;Fortnightly
7847;69;Male;Massachusetts;No;1;Venmo;Every 3 Months
8611;42;Male;Kentucky;No;27;Bank Transfer;Weekly
8756;30;Male;Vermont;No;8;Venmo;Quarterly
1640;35;Male;Missouri;No;43;PayPal;Quarterly
2594;19;Male;Michigan;No;99999;Cash;Fortnightly
4803;52;Male;Texas;No;29;PayPal;Fortnightly
9035;42;Male;New York;No;10;Bank Transfer;Bi-Weekly
8346;36;Male;New Mexico;No;12;PayPal;Fortnightly
5477;45;Male;Mississippi;No;48;Cash;Fortnightly
3341;54;Male;Washington;No;40;Bank Transfer;Quarterly
4199;54;Male;New Mexico;No;1;Bank Transfer;Annually
4733;27;Male;Florida;No;26;Credit Card;Fortnightly
7423;53;Male;Minnesota;No;9;PayPal;Annually
9387;20;Male;New Hampshire;No;19;Debit Card;Quarterly
4221;52;Male;Minnesota;No;37;Bank Transfer;Monthly
4999;54;Male;Vermont;No;99999;Cash;Quarterly
8348;65;Male;Minnesota;No;40;Venmo;Weekly
3804;43;Male;Massachusetts;No;13;Bank Transfer;Quarterly
3801;57;Male;Wyoming;No;48;Credit Card;Monthly
2416;19;Male;South Dakota;No;4;Venmo;Every 3 Months
2826;69;Male;Oklahoma;No;9;Cash;Weekly
9919;26;Male;Florida;No;26;Bank Transfer;Bi-Weekly
7657;57;Male;Wisconsin;No;19;Debit Card;Weekly
5417;20;Male;Maine;No;1;Credit Card;Every 3 Months
6942;55;Male;Connecticut;No;29;PayPal;Every 3 Months
4473;44;Male;Delaware;No;38;Venmo;Bi-Weekly
8201;52;Male;North Dakota;No;31;PayPal;Annually
6193;57;Male;California;No;35;Venmo;Annually
6518;40;Male;New Mexico;No;40;Cash;Quarterly
6785;23;Male;Iowa;No;13;Venmo;Quarterly
7077;36;Male;Colorado;No;9;Bank Transfer;Every 3 Months
4795;59;Male;Montana;No;25;Cash;Every 3 Months
6654;29;Male;Iowa;No;3;Bank Transfer;Bi-Weekly
5668;63;Male;Louisiana;No;35;Credit Card;Monthly
7141;60;Male;Alabama;No;13;Venmo;Bi-Weekly
9858;64;Male;Nevada;No;31;Debit Card;Annually
3822;63;Male;Vermont;No;48;Credit Card;Monthly
6274;21;Male;New York;No;6;Bank Transfer;Bi-Weekly
7433;61;Male;Mississippi;No;43;Cash;Monthly
4265;65;Male;South Carolina;No;1;Venmo;Quarterly
9353;69;Male;Washington;No;8;Cash;Annually
6188;47;Male;Colorado;No;6;Debit Card;Weekly
6288;41;Male;Nevada;No;32;Venmo;Fortnightly
6548;68;Male;Nevada;No;46;Bank Transfer;Bi-Weekly
2599;41;Male;Oklahoma;No;99999;PayPal;Every 3 Months
6172;42;Male;Mississippi;No;48;Credit Card;Fortnightly
6529;66;Male;Arkansas;No;99999;Debit Card;Bi-Weekly
2961;66;Male;West Virginia;No;25;Cash;Quarterly
2395;33;Male;Michigan;No;4;Cash;Fortnightly
1914;55;Male;Louisiana;No;27;Venmo;Quarterly
4264;58;Male;South Dakota;No;14;Bank Transfer;Monthly
7873;18;Male;North Dakota;No;36;Bank Transfer;Fortnightly
7635;49;Male;Arizona;No;6;Debit Card;Quarterly
4211;61;Male;Georgia;No;46;Cash;Annually
3333;31;Male;Idaho;No;29;Bank Transfer;Annually
8965;70;Male;Louisiana;No;12;Venmo;Monthly
9174;68;Male;Connecticut;No;47;Credit Card;Weekly
4559;27;Male;Ohio;No;28;Debit Card;Annually
6058;48;Male;Maine;No;21;Bank Transfer;Annually
6957;63;Male;New Hampshire;No;15;Credit Card;Annually
8108;49;Male;Massachusetts;No;38;Cash;Annually
2475;19;Male;South Dakota;No;19;Credit Card;Annually
1205;30;Male;Colorado;No;31;Credit Card;Weekly
7962;50;Male;Rhode Island;No;30;Credit Card;Every 3 Months
7482;66;Male;Missouri;No;40;Bank Transfer;Quarterly
9884;25;Male;Wyoming;No;42;Credit Card;Bi-Weekly
2720;61;Male;New Hampshire;No;25;Venmo;Annually
8592;29;Male;Maine;No;20;Cash;Quarterly
4427;53;Male;Connecticut;No;3;Cash;Weekly
3109;24;Male;Alaska;No;14;Cash;Annually
3660;51;Male;Alaska;No;99999;Credit Card;Fortnightly
2347;26;Male;North Carolina;No;20;PayPal;Every 3 Months
2938;59;Male;Colorado;No;34;PayPal;Fortnightly
3556;41;Male;Utah;No;6;Venmo;Annually
2319;20;Male;Alabama;No;2;PayPal;Annually
9123;22;Male;Hawaii;No;35;Credit Card;Annually
1873;18;Male;New Hampshire;No;33;Debit Card;Quarterly
7596;30;Male;Indiana;No;45;Venmo;Bi-Weekly
6515;25;Male;Vermont;No;20;Bank Transfer;Every 3 Months
4915;39;Male;Iowa;No;48;Bank Transfer;Annually
7862;49;Male;Maryland;No;37;Cash;Monthly
1772;25;Male;New Mexico;No;4;Bank Transfer;Every 3 Months
5435;23;Male;Louisiana;No;24;Bank Transfer;Bi-Weekly
1216;33;Male;New Mexico;No;4;Debit Card;Every 3 Months
6574;60;Male;South Carolina;No;25;Debit Card;Annually
6490;51;Male;Illinois;No;14;PayPal;Bi-Weekly
2856;23;Male;Minnesota;No;14;Bank Transfer;Fortnightly
5471;20;Male;Oregon;No;46;Credit Card;Every 3 Months
4774;51;Male;Tennessee;No;27;PayPal;Quarterly
3507;23;Female;Maryland;No;46;Credit Card;Monthly
2328;67;Female;Wisconsin;No;24;Venmo;Every 3 Months
3878;23;Female;Idaho;No;4;PayPal;Annually
5502;26;Female;Wyoming;No;2;Credit Card;Fortnightly
2310;52;Female;Indiana;No;29;Bank Transfer;Fortnightly
5366;52;Female;Texas;No;7;Credit Card;Fortnightly
1938;52;Female;Ohio;No;39;PayPal;Monthly
5624;35;Female;Kansas;No;46;Credit Card;Fortnightly
6764;24;Female;South Carolina;No;44;Venmo;Annually
6461;43;Female;Michigan;No;20;Bank Transfer;Annually
2585;25;Female;Nebraska;No;44;PayPal;Fortnightly
2668;46;Female;Wisconsin;No;23;Bank Transfer;Annually
4433;22;Female;Illinois;No;37;PayPal;Weekly
4059;70;Female;Louisiana;No;4;Venmo;Weekly
2703;49;Female;Ohio;No;14;Venmo;Fortnightly
9699;48;Female;Maryland;No;99999;Cash;Fortnightly
9139;59;Female;Texas;No;99999;PayPal;Quarterly
3535;39;Female;Illinois;No;31;Credit Card;Weekly
8449;30;Female;Pennsylvania;No;26;Bank Transfer;Bi-Weekly
2233;37;Female;Alabama;No;41;PayPal;Every 3 Months
9655;56;Female;West Virginia;No;13;Cash;Annually
2548;67;Female;Nevada;No;99999;Cash;Monthly
3766;40;Female;Florida;No;15;Cash;Every 3 Months
9230;24;Female;Virginia;No;38;Cash;Bi-Weekly
9568;43;Female;Kentucky;No;3;Cash;Fortnightly
3775;45;Female;Connecticut;No;99999;PayPal;Every 3 Months
7183;33;Female;Montana;No;34;Credit Card;Bi-Weekly
3919;53;Female;Montana;No;7;Debit Card;Quarterly
6703;44;Female;Nebraska;No;21;Venmo;Annually
8671;23;Female;Massachusetts;No;17;Debit Card;Monthly
4262;59;Female;North Carolina;No;5;Venmo;Every 3 Months
5580;68;Female;Montana;No;21;Cash;Fortnightly
4921;46;Female;Washington;No;42;Credit Card;Bi-Weekly
7469;56;Female;Virginia;No;49;Credit Card;Quarterly
5817;40;Female;Georgia;No;33;Cash;Fortnightly
5401;61;Female;Delaware;No;12;Debit Card;Bi-Weekly
4360;53;Female;West Virginia;No;18;Credit Card;Every 3 Months
1831;29;Female;Wyoming;No;47;PayPal;Quarterly
2769;44;Female;New Mexico;No;18;Bank Transfer;Weekly
1685;43;Female;Nebraska;No;48;Cash;Monthly
3868;40;Female;Washington;No;18;Debit Card;Every 3 Months
2171;55;Female;Hawaii;No;46;Cash;Quarterly
4769;66;Female;Louisiana;No;34;Credit Card;Every 3 Months
3861;50;Female;Tennessee;No;10;PayPal;Bi-Weekly
4398;57;Female;South Dakota;No;12;Debit Card;Monthly
3491;42;Female;Delaware;No;36;Bank Transfer;Quarterly
2149;55;Female;Virginia;No;34;Venmo;Quarterly
8110;25;Female;Utah;No;49;Debit Card;Annually
8546;22;Female;California;No;36;Cash;Weekly
3303;49;Female;Idaho;No;99999;Bank Transfer;Fortnightly
4980;70;Female;Texas;No;39;Debit Card;Fortnightly
3144;56;Female;Tennessee;No;34;PayPal;Weekly
2607;52;Female;Tennessee;No;35;Debit Card;Weekly
2943;65;Female;Washington;No;1;Credit Card;Bi-Weekly
2450;24;Female;Alabama;No;48;Debit Card;Quarterly
3279;32;Female;Nebraska;No;19;Cash;Weekly
6717;57;Female;Alabama;No;44;Debit Card;Weekly
3460;35;Female;Illinois;No;9;Credit Card;Bi-Weekly
1803;69;Female;Wisconsin;No;3;Bank Transfer;Fortnightly
4587;30;Female;Nebraska;No;50;Venmo;Monthly
9432;37;Female;North Dakota;No;7;Debit Card;Quarterly
1812;19;Female;Mississippi;No;20;Debit Card;Annually
9914;53;Female;Iowa;No;16;Credit Card;Bi-Weekly
9913;25;Female;Mississippi;No;29;PayPal;Fortnightly
6290;47;Female;Colorado;No;21;Debit Card;Weekly
6121;18;Female;Nebraska;No;19;Credit Card;Every 3 Months
6041;22;Female;Virginia;No;10;Venmo;Bi-Weekly
2247;69;Female;Louisiana;No;4;Bank Transfer;Monthly
5827;55;Female;Maryland;No;45;Bank Transfer;Quarterly
4902;19;Female;Minnesota;No;17;PayPal;Fortnightly
3592;23;Female;Maine;No;22;PayPal;Fortnightly
5836;54;Female;Texas;No;3;PayPal;Every 3 Months
2030;52;Female;Missouri;No;11;Debit Card;Fortnightly
5653;64;Female;Mississippi;No;4;Debit Card;Annually
3536;33;Female;Michigan;No;11;PayPal;Bi-Weekly
6162;40;Female;Colorado;No;47;Credit Card;Fortnightly
4254;26;Female;Florida;No;17;Debit Card;Weekly
4945;31;Female;Montana;No;32;Credit Card;Monthly
8679;23;Female;Wisconsin;No;37;Bank Transfer;Annually
2324;52;Female;Wisconsin;No;44;Bank Transfer;Quarterly
2115;21;Female;Delaware;No;27;Debit Card;Every 3 Months
7837;31;Female;North Carolina;No;46;PayPal;Annually
2989;63;Female;New York;No;13;Cash;Bi-Weekly
8544;46;Female;California;No;2;PayPal;Bi-Weekly
7802;44;Female;Montana;No;45;Credit Card;Annually
3382;57;Female;North Carolina;No;35;Cash;Every 3 Months
4083;50;Female;Ohio;No;39;Venmo;Every 3 Months
5217;33;Female;Alaska;No;39;Credit Card;Every 3 Months
6400;19;Female;Pennsylvania;No;34;Bank Transfer;Fortnightly
6902;68;Female;Maine;No;41;Venmo;Monthly
9149;27;Female;Texas;No;47;Debit Card;Annually
5769;61;Female;New Jersey;No;17;Venmo;Quarterly
3678;38;Female;Wyoming;No;40;Credit Card;Monthly
1371;28;Female;Michigan;No;44;PayPal;Bi-Weekly
2126;39;Female;Ohio;No;21;PayPal;Every 3 Months
9442;18;Female;West Virginia;No;21;Credit Card;Every 3 Months
9954;24;Female;Virginia;No;16;Venmo;Annually
4057;64;Female;Vermont;No;99999;Bank Transfer;Annually
3532;51;Female;Alaska;No;26;PayPal;Every 3 Months
3188;27;Female;Minnesota;No;50;Venmo;Monthly
1618;48;Female;Colorado;No;30;Venmo;Bi-Weekly
6514;69;Female;Rhode Island;No;48;PayPal;Quarterly
7755;59;Female;New Jersey;No;21;Venmo;Bi-Weekly
1253;59;Female;Nevada;No;18;Credit Card;Annually
3511;42;Female;Minnesota;No;41;PayPal;Monthly
7941;39;Female;Delaware;No;11;Venmo;Monthly
4030;32;Female;Illinois;No;8;Bank Transfer;Bi-Weekly
5126;68;Female;Washington;No;42;Cash;Every 3 Months
9757;41;Female;Alaska;No;41;Credit Card;Bi-Weekly
2080;31;Female;Michigan;No;3;Credit Card;Every 3 Months
8340;58;Female;Georgia;No;10;Debit Card;Every 3 Months
4629;28;Female;West Virginia;No;35;Venmo;Quarterly
5894;63;Female;Arizona;No;2;Debit Card;Weekly
3439;64;Female;Colorado;No;24;Credit Card;Quarterly
9653;66;Female;Tennessee;No;47;Credit Card;Monthly
6698;31;Female;Iowa;No;31;Cash;Monthly
9446;55;Female;Kansas;No;28;PayPal;Bi-Weekly
9936;32;Female;Oklahoma;No;13;Cash;Weekly
2843;50;Female;Nebraska;No;22;Bank Transfer;Quarterly
7992;58;Female;Maryland;No;12;Bank Transfer;Fortnightly
9045;18;Female;Pennsylvania;No;10;Bank Transfer;Every 3 Months
2385;39;Female;Arizona;No;99999;Bank Transfer;Quarterly
5072;56;Female;Oklahoma;No;42;Credit Card;Quarterly
4340;37;Female;Montana;No;16;Debit Card;Weekly
2359;46;Female;Wyoming;No;6;Bank Transfer;Annually
3465;52;Female;Idaho;No;28;Credit Card;Every 3 Months
3783;70;Female;Pennsylvania;No;24;Credit Card;Bi-Weekly
3489;61;Female;Montana;No;14;Credit Card;Fortnightly
6573;33;Female;Ohio;No;29;PayPal;Fortnightly
6148;65;Female;Mississippi;No;99999;PayPal;Weekly
3086;41;Female;Idaho;No;30;PayPal;Annually
2365;19;Female;Virginia;No;26;Credit Card;Quarterly
6331;33;Female;Idaho;No;12;PayPal;Every 3 Months
5070;53;Female;Louisiana;No;13;Bank Transfer;Monthly
7408;54;Female;Colorado;No;99999;Debit Card;Every 3 Months
4423;36;Female;West Virginia;No;4;Venmo;Fortnightly
7729;56;Female;Rhode Island;No;2;Credit Card;Annually
5147;28;Female;North Carolina;No;28;Credit Card;Bi-Weekly
8139;34;Female;Maine;No;24;Debit Card;Annually
2528;43;Female;Iowa;No;99999;Venmo;Fortnightly
6701;54;Female;Kentucky;No;11;Credit Card;Weekly
9736;37;Female;Massachusetts;No;27;Debit Card;Bi-Weekly
3622;33;Female;New York;No;99999;Cash;Fortnightly
3218;33;Female;Nebraska;No;49;PayPal;Annually
2182;55;Female;Oklahoma;No;21;Cash;Annually
2612;63;Female;Oklahoma;No;10;Venmo;Every 3 Months
4225;52;Female;Rhode Island;No;37;PayPal;Weekly
1416;23;Female;Maine;No;9;Bank Transfer;Every 3 Months
9015;70;Female;Arkansas;No;14;Cash;Bi-Weekly
4936;64;Female;New Mexico;No;30;PayPal;Annually
7825;22;Female;Hawaii;No;42;Credit Card;Fortnightly
5601;46;Female;Idaho;No;31;Bank Transfer;Monthly
5420;65;Female;South Carolina;No;48;Bank Transfer;Every 3 Months
4048;18;Female;Nevada;No;48;Cash;Quarterly
9180;45;Female;South Carolina;No;99999;Credit Card;Annually
4731;56;Female;Maryland;No;10;Debit Card;Fortnightly
3390;49;Female;Tennessee;No;45;PayPal;Every 3 Months
7792;66;Female;Arkansas;No;27;Debit Card;Quarterly
7526;27;Female;Arizona;No;10;Debit Card;Fortnightly
2491;69;Female;Ohio;No;19;Credit Card;Quarterly
6178;66;Female;North Dakota;No;1;Credit Card;Every 3 Months
3470;45;Female;Vermont;No;39;Debit Card;Quarterly
6921;31;Female;Minnesota;No;14;Bank Transfer;Monthly
7001;33;Female;Idaho;No;40;Venmo;Every 3 Months
2277;43;Female;Maryland;No;45;Venmo;Weekly
4848;25;Female;South Carolina;No;6;Venmo;Weekly
6974;46;Female;California;No;12;Debit Card;Annually
2316;67;Female;Georgia;No;19;Cash;Monthly
7504;26;Female;Vermont;No;5;Cash;Bi-Weekly
3538;35;Female;Georgia;No;37;Venmo;Monthly
2019;61;Female;New Jersey;No;33;PayPal;Quarterly
7776;26;Female;Utah;No;47;Debit Card;Bi-Weekly
5107;39;Female;Utah;No;49;Debit Card;Quarterly
3444;69;Female;North Carolina;No;28;Bank Transfer;Annually
7566;32;Female;Florida;No;23;Venmo;Annually
8074;20;Female;Wisconsin;No;11;Bank Transfer;Bi-Weekly
2522;25;Female;Tennessee;No;33;PayPal;Quarterly
4498;56;Female;Arizona;No;47;Cash;Weekly
7790;63;Female;Oregon;No;13;Venmo;Every 3 Months
6018;34;Female;Virginia;No;4;Credit Card;Weekly
1288;29;Female;Maryland;No;40;PayPal;Quarterly
3163;43;Female;Arkansas;No;19;Cash;Monthly
1227;39;Female;Texas;No;17;Credit Card;Weekly
5885;33;Female;Vermont;No;7;Venmo;Annually
3506;51;Female;Wyoming;No;21;Cash;Bi-Weekly
6052;65;Female;Alabama;No;44;PayPal;Weekly
3640;51;Female;Maine;No;2;Bank Transfer;Weekly
5140;70;Female;South Dakota;No;30;Bank Transfer;Monthly
1765;40;Female;West Virginia;No;99999;Cash;Annually
7990;19;Female;Ohio;No;31;Cash;Weekly
4632;28;Female;Arizona;No;48;Debit Card;Quarterly
5155;51;Female;Ohio;No;41;Venmo;Weekly
1109;32;Female;New Mexico;No;42;Venmo;Annually
8146;26;Female;South Dakota;No;39;Debit Card;Every 3 Months
5603;50;Female;Oklahoma;No;15;PayPal;Bi-Weekly
1201;68;Female;Connecticut;No;3;PayPal;Every 3 Months
3183;33;Female;Wisconsin;No;28;Bank Transfer;Quarterly
5280;56;Female;New Hampshire;No;27;PayPal;Bi-Weekly
7032;57;Female;Nebraska;No;36;Debit Card;Annually
2368;58;Female;Nevada;No;42;Debit Card;Monthly
6801;40;Female;New York;No;30;Venmo;Weekly
3215;37;Female;Pennsylvania;No;9;PayPal;Weekly
8713;36;Female;Delaware;No;25;Venmo;Monthly
6754;29;Female;Mississippi;No;33;PayPal;Quarterly
2064;65;Female;Iowa;No;31;Credit Card;Monthly
5285;44;Female;Utah;No;35;Debit Card;Monthly
6510;34;Female;Maryland;No;46;Bank Transfer;Monthly
4884;31;Female;Utah;No;29;Bank Transfer;Annually
2254;28;Female;Rhode Island;No;49;Bank Transfer;Weekly
5092;66;Female;Maryland;No;27;Credit Card;Monthly
5739;68;Female;Hawaii;No;5;Bank Transfer;Every 3 Months
9596;37;Female;Connecticut;No;18;Venmo;Monthly
4066;58;Female;Illinois;No;31;Venmo;Weekly
3547;28;Female;California;No;27;Cash;Fortnightly
5572;54;Female;Connecticut;No;19;Cash;Annually
2620;21;Female;Colorado;No;33;Cash;Fortnightly
8388;45;Female;Colorado;No;42;PayPal;Every 3 Months
5176;57;Female;Georgia;No;16;Bank Transfer;Weekly
3790;47;Female;North Dakota;No;49;Debit Card;Every 3 Months
5910;46;Female;Idaho;No;40;Venmo;Bi-Weekly
5654;63;Female;Connecticut;No;5;Cash;Annually
4092;44;Female;Montana;No;8;Bank Transfer;Monthly
6543;36;Female;Colorado;No;2;Debit Card;Annually
7126;24;Female;Kentucky;No;14;Debit Card;Weekly
5873;65;Female;New Mexico;No;5;Bank Transfer;Fortnightly
7268;32;Female;New Jersey;No;34;Venmo;Monthly
7591;63;Female;California;No;13;Bank Transfer;Annually
5989;62;Female;North Dakota;No;31;Venmo;Annually
2197;19;Female;Florida;No;43;PayPal;Quarterly
4210;38;Female;Texas;No;6;Bank Transfer;Annually
9145;59;Female;Oklahoma;No;99999;Credit Card;Bi-Weekly
3235;22;Female;Rhode Island;No;10;PayPal;Weekly
4714;55;Female;Arkansas;No;99999;Credit Card;Every 3 Months
1108;29;Female;Nevada;No;14;Credit Card;Bi-Weekly
4573;42;Female;Utah;No;99999;PayPal;Weekly
8034;23;Female;Kentucky;No;12;Cash;Bi-Weekly
2404;70;Female;Wisconsin;No;25;Debit Card;Quarterly
